addr,x,y,hex
47,47,0,E0
48,48,0,E0
49,49,0,E0
50,50,0,E0
51,51,0,E0
52,52,0,E0
53,53,0,E0
54,54,0,E0
55,55,0,E0
56,56,0,E0
57,57,0,E0
58,58,0,E0
59,59,0,E0
60,60,0,E0
61,61,0,E0
62,62,0,E0
63,63,0,E0
64,64,0,E0
65,65,0,E0
66,66,0,E0
67,67,0,E0
68,68,0,E0
69,69,0,E0
70,70,0,E0
71,71,0,E0
72,72,0,E0
73,73,0,E0
74,74,0,E0
75,75,0,E0
76,76,0,E0
77,77,0,E0
78,78,0,E0
79,79,0,E0
80,80,0,E0
81,81,0,E0
82,82,0,E0
83,83,0,E0
84,84,0,E0
85,85,0,E0
86,86,0,E0
87,87,0,E0
88,88,0,E0
89,89,0,E0
90,90,0,E0
91,91,0,E0
92,92,0,E0
93,93,0,E0
94,94,0,E0
95,95,0,E0
96,96,0,E0
97,97,0,E0
98,98,0,E0
99,99,0,E0
100,100,0,E0
101,101,0,E0
102,102,0,E0
103,103,0,E0
104,104,0,E0
105,105,0,E0
106,106,0,E0
107,107,0,E0
108,108,0,E0
109,109,0,E0
110,110,0,E0
111,111,0,E0
112,112,0,E0
113,113,0,E0
114,114,0,E0
115,115,0,E0
116,116,0,E0
117,117,0,E0
118,118,0,E0
119,119,0,E0
120,120,0,E0
121,121,0,E0
122,122,0,E0
123,123,0,E0
124,124,0,E0
125,125,0,E0
126,126,0,E0
127,127,0,E0
128,128,0,E0
129,129,0,E0
130,130,0,E0
131,131,0,E0
132,132,0,E0
133,133,0,E0
134,134,0,E0
135,135,0,E0
136,136,0,E0
137,137,0,E0
138,138,0,E0
139,139,0,E0
140,140,0,E0
141,141,0,E0
142,142,0,E0
143,143,0,E0
144,144,0,E0
145,145,0,E0
146,146,0,E0
147,147,0,E0
148,148,0,E0
149,149,0,E0
150,150,0,E0
151,151,0,E0
152,152,0,E0
153,153,0,E0
154,154,0,E0
155,155,0,E0
156,156,0,E0
157,157,0,E0
158,158,0,E0
159,159,0,E0
160,0,1,E0
161,1,1,E0
162,2,1,E0
163,3,1,E0
164,4,1,E0
165,5,1,E0
166,6,1,E0
167,7,1,E0
168,8,1,E0
169,9,1,E0
170,10,1,E0
171,11,1,E0
172,12,1,E0
173,13,1,E0
174,14,1,E0
175,15,1,E0
176,16,1,E0
177,17,1,E0
178,18,1,E0
179,19,1,E0
180,20,1,E0
181,21,1,E0
182,22,1,E0
183,23,1,E0
184,24,1,E0
185,25,1,E0
186,26,1,E0
187,27,1,E0
188,28,1,E0
189,29,1,E0
190,30,1,E0
191,31,1,E0
192,32,1,E0
193,33,1,E0
194,34,1,E0
195,35,1,E0
196,36,1,E0
197,37,1,E0
198,38,1,E0
199,39,1,E0
200,40,1,E0
201,41,1,E0
202,42,1,E0
203,43,1,E0
204,44,1,E0
205,45,1,E0
206,46,1,E0
207,47,1,E0
208,48,1,E0
209,49,1,E0
210,50,1,E0
211,51,1,E0
212,52,1,E0
213,53,1,E0
214,54,1,E0
215,55,1,E0
216,56,1,E0
217,57,1,E0
218,58,1,E0
219,59,1,E0
220,60,1,E0
221,61,1,E0
222,62,1,E0
223,63,1,E0
224,64,1,E0
225,65,1,E0
226,66,1,E0
227,67,1,E0
228,68,1,E0
229,69,1,E0
230,70,1,E0
231,71,1,E0
232,72,1,E0
233,73,1,E0
234,74,1,E0
235,75,1,E0
236,76,1,E0
237,77,1,E0
238,78,1,E0
239,79,1,E0
240,80,1,E0
241,81,1,E0
242,82,1,E0
243,83,1,E0
244,84,1,E0
245,85,1,E0
246,86,1,E0
247,87,1,E0
248,88,1,E0
249,89,1,E0
250,90,1,E0
251,91,1,E0
252,92,1,E0
253,93,1,E0
254,94,1,E0
255,95,1,E0
256,96,1,E0
257,97,1,E0
258,98,1,E0
259,99,1,E0
260,100,1,E0
261,101,1,E0
262,102,1,E0
263,103,1,E0
264,104,1,E0
265,105,1,E0
266,106,1,E0
267,107,1,E0
268,108,1,E0
269,109,1,E0
270,110,1,E0
271,111,1,E0
272,112,1,E0
273,113,1,E0
274,114,1,E0
275,115,1,E0
276,116,1,E0
277,117,1,E0
278,118,1,E0
279,119,1,E0
280,120,1,E0
281,121,1,E0
282,122,1,E0
283,123,1,E0
284,124,1,E0
285,125,1,E0
286,126,1,E0
287,127,1,E0
288,128,1,E0
289,129,1,E0
290,130,1,E0
291,131,1,E0
292,132,1,E0
293,133,1,E0
294,134,1,E0
295,135,1,E0
296,136,1,E0
297,137,1,E0
298,138,1,E0
299,139,1,E0
300,140,1,E0
301,141,1,E0
302,142,1,E0
303,143,1,E0
304,144,1,E0
305,145,1,E0
306,146,1,E0
307,147,1,E0
308,148,1,E0
309,149,1,E0
310,150,1,E0
311,151,1,E0
312,152,1,E0
313,153,1,E0
314,154,1,E0
315,155,1,E0
316,156,1,E0
317,157,1,E0
318,158,1,E0
319,159,1,E0
320,0,2,E0
321,1,2,E0
322,2,2,E0
323,3,2,E0
324,4,2,E0
325,5,2,E0
326,6,2,E0
327,7,2,E0
328,8,2,E0
329,9,2,E0
330,10,2,E0
331,11,2,E0
332,12,2,E0
333,13,2,E0
334,14,2,E0
335,15,2,E0
336,16,2,E0
337,17,2,E0
338,18,2,E0
339,19,2,E0
340,20,2,E0
341,21,2,E0
342,22,2,E0
343,23,2,E0
344,24,2,E0
345,25,2,E0
346,26,2,E0
347,27,2,E0
348,28,2,E0
349,29,2,E0
350,30,2,E0
351,31,2,E0
352,32,2,E0
353,33,2,E0
354,34,2,E0
355,35,2,E0
356,36,2,E0
357,37,2,E0
358,38,2,E0
359,39,2,E0
360,40,2,E0
361,41,2,E0
362,42,2,E0
363,43,2,E0
364,44,2,E0
365,45,2,E0
366,46,2,E0
367,47,2,E0
368,48,2,E0
369,49,2,E0
370,50,2,E0
371,51,2,E0
372,52,2,E0
373,53,2,E0
374,54,2,E0
375,55,2,E0
376,56,2,E0
377,57,2,E0
378,58,2,E0
379,59,2,E0
380,60,2,E0
381,61,2,E0
382,62,2,E0
383,63,2,E0
384,64,2,E0
385,65,2,E0
386,66,2,E0
387,67,2,E0
388,68,2,E0
389,69,2,E0
390,70,2,E0
391,71,2,E0
392,72,2,E0
393,73,2,E0
394,74,2,E0
395,75,2,E0
396,76,2,E0
397,77,2,E0
398,78,2,E0
399,79,2,E0
400,80,2,E0
401,81,2,E0
402,82,2,E0
403,83,2,E0
404,84,2,E0
405,85,2,E0
406,86,2,E0
407,87,2,E0
408,88,2,E0
409,89,2,E0
410,90,2,E0
411,91,2,E0
412,92,2,E0
413,93,2,E0
414,94,2,E0
415,95,2,E0
416,96,2,E0
417,97,2,E0
418,98,2,E0
419,99,2,E0
420,100,2,E0
421,101,2,E0
422,102,2,E0
423,103,2,E0
424,104,2,E0
425,105,2,E0
426,106,2,E0
427,107,2,E0
428,108,2,E0
429,109,2,E0
430,110,2,E0
431,111,2,E0
432,112,2,E0
433,113,2,E0
434,114,2,E0
435,115,2,E0
436,116,2,E0
437,117,2,E0
438,118,2,E0
439,119,2,E0
440,120,2,E0
441,121,2,E0
442,122,2,E0
443,123,2,E0
444,124,2,E0
445,125,2,E0
446,126,2,E0
447,127,2,E0
448,128,2,E0
449,129,2,E0
450,130,2,E0
451,131,2,E0
452,132,2,E0
453,133,2,E0
454,134,2,E0
455,135,2,E0
456,136,2,E0
457,137,2,E0
458,138,2,E0
459,139,2,E0
460,140,2,E0
461,141,2,E0
462,142,2,E0
463,143,2,E0
464,144,2,E0
465,145,2,E0
466,146,2,E0
467,147,2,E0
468,148,2,E0
469,149,2,E0
470,150,2,E0
471,151,2,E0
472,152,2,E0
473,153,2,E0
474,154,2,E0
475,155,2,E0
476,156,2,E0
477,157,2,E0
478,158,2,E0
479,159,2,E0
480,0,3,E0
481,1,3,E0
482,2,3,E0
483,3,3,E0
484,4,3,E0
485,5,3,E0
486,6,3,E0
487,7,3,E0
488,8,3,E0
489,9,3,E0
490,10,3,E0
491,11,3,E0
492,12,3,E0
493,13,3,E0
494,14,3,E0
495,15,3,E0
496,16,3,E0
497,17,3,E0
498,18,3,E0
499,19,3,E0
500,20,3,E0
501,21,3,E0
502,22,3,E0
503,23,3,E0
504,24,3,E0
505,25,3,E0
506,26,3,E0
507,27,3,E0
508,28,3,E0
509,29,3,E0
510,30,3,E0
511,31,3,E0
512,32,3,E0
513,33,3,E0
514,34,3,E0
515,35,3,E0
516,36,3,E0
517,37,3,E0
518,38,3,E0
519,39,3,E0
520,40,3,E0
521,41,3,E0
522,42,3,E0
523,43,3,E0
524,44,3,E0
525,45,3,E0
526,46,3,E0
527,47,3,E0
528,48,3,E0
529,49,3,E0
530,50,3,E0
531,51,3,E0
532,52,3,E0
533,53,3,E0
534,54,3,E0
535,55,3,E0
536,56,3,E0
537,57,3,E0
538,58,3,E0
539,59,3,E0
540,60,3,E0
541,61,3,E0
542,62,3,E0
543,63,3,E0
544,64,3,E0
545,65,3,E0
546,66,3,E0
547,67,3,E0
548,68,3,E0
549,69,3,E0
550,70,3,E0
551,71,3,E0
552,72,3,E0
553,73,3,E0
554,74,3,E0
555,75,3,E0
556,76,3,E0
557,77,3,E0
558,78,3,E0
559,79,3,E0
560,80,3,E0
561,81,3,E0
562,82,3,E0
563,83,3,E0
564,84,3,E0
565,85,3,E0
566,86,3,E0
567,87,3,E0
568,88,3,E0
569,89,3,E0
570,90,3,E0
571,91,3,E0
572,92,3,E0
573,93,3,E0
574,94,3,E0
575,95,3,E0
576,96,3,E0
577,97,3,E0
578,98,3,E0
579,99,3,E0
580,100,3,E0
581,101,3,E0
582,102,3,E0
583,103,3,E0
584,104,3,E0
585,105,3,E0
586,106,3,E0
587,107,3,E0
588,108,3,E0
589,109,3,E0
590,110,3,E0
591,111,3,E0
592,112,3,E0
593,113,3,E0
594,114,3,E0
595,115,3,E0
596,116,3,E0
597,117,3,E0
598,118,3,E0
599,119,3,E0
600,120,3,E0
601,121,3,E0
602,122,3,E0
603,123,3,E0
604,124,3,E0
605,125,3,E0
606,126,3,E0
607,127,3,E0
608,128,3,E0
609,129,3,E0
610,130,3,E0
611,131,3,E0
612,132,3,E0
613,133,3,E0
614,134,3,E0
615,135,3,E0
616,136,3,E0
617,137,3,E0
618,138,3,E0
619,139,3,E0
620,140,3,E0
621,141,3,E0
622,142,3,E0
623,143,3,E0
624,144,3,E0
625,145,3,E0
626,146,3,E0
627,147,3,E0
628,148,3,E0
629,149,3,E0
630,150,3,E0
631,151,3,E0
632,152,3,E0
633,153,3,E0
634,154,3,E0
635,155,3,E0
636,156,3,E0
637,157,3,E0
638,158,3,E0
639,159,3,E0
640,0,4,E0
641,1,4,E0
642,2,4,E0
643,3,4,E0
644,4,4,E0
645,5,4,E0
646,6,4,E0
647,7,4,E0
648,8,4,E0
649,9,4,E0
650,10,4,E0
651,11,4,E0
652,12,4,E0
653,13,4,E0
654,14,4,E0
655,15,4,E0
656,16,4,E0
657,17,4,E0
658,18,4,E0
659,19,4,E0
660,20,4,E0
661,21,4,E0
662,22,4,E0
663,23,4,E0
664,24,4,E0
665,25,4,E0
666,26,4,E0
667,27,4,E0
668,28,4,E0
669,29,4,E0
670,30,4,E0
671,31,4,E0
672,32,4,E0
673,33,4,E0
674,34,4,E0
675,35,4,E0
676,36,4,E0
677,37,4,E0
678,38,4,E0
679,39,4,E0
680,40,4,E0
681,41,4,E0
682,42,4,E0
683,43,4,E0
684,44,4,E0
685,45,4,E0
686,46,4,E0
687,47,4,E0
688,48,4,E0
689,49,4,E0
690,50,4,E0
691,51,4,E0
692,52,4,E0
693,53,4,E0
694,54,4,E0
695,55,4,E0
696,56,4,E0
697,57,4,E0
698,58,4,E0
699,59,4,E0
700,60,4,E0
701,61,4,E0
702,62,4,E0
703,63,4,E0
704,64,4,E0
705,65,4,E0
706,66,4,E0
707,67,4,E0
708,68,4,E0
709,69,4,E0
710,70,4,E0
711,71,4,E0
712,72,4,E0
713,73,4,E0
714,74,4,E0
715,75,4,E0
716,76,4,E0
717,77,4,E0
718,78,4,E0
719,79,4,E0
720,80,4,E0
721,81,4,E0
722,82,4,E0
723,83,4,E0
724,84,4,E0
725,85,4,E0
726,86,4,E0
727,87,4,E0
728,88,4,E0
729,89,4,E0
730,90,4,E0
731,91,4,E0
732,92,4,E0
733,93,4,E0
734,94,4,E0
735,95,4,E0
736,96,4,E0
737,97,4,E0
738,98,4,E0
739,99,4,E0
740,100,4,E0
741,101,4,E0
742,102,4,E0
743,103,4,E0
744,104,4,E0
745,105,4,E0
746,106,4,E0
747,107,4,E0
748,108,4,E0
749,109,4,E0
750,110,4,E0
751,111,4,E0
752,112,4,E0
753,113,4,E0
754,114,4,E0
755,115,4,E0
756,116,4,E0
757,117,4,E0
758,118,4,E0
759,119,4,E0
760,120,4,E0
761,121,4,E0
762,122,4,E0
763,123,4,E0
764,124,4,E0
765,125,4,E0
766,126,4,E0
767,127,4,E0
768,128,4,E0
769,129,4,E0
770,130,4,E0
771,131,4,E0
772,132,4,E0
773,133,4,E0
774,134,4,E0
775,135,4,E0
776,136,4,E0
777,137,4,E0
778,138,4,E0
779,139,4,E0
780,140,4,E0
781,141,4,E0
782,142,4,E0
783,143,4,E0
784,144,4,E0
785,145,4,E0
786,146,4,E0
787,147,4,E0
788,148,4,E0
789,149,4,E0
790,150,4,E0
791,151,4,E0
792,152,4,E0
793,153,4,E0
794,154,4,E0
795,155,4,E0
796,156,4,E0
797,157,4,E0
798,158,4,E0
799,159,4,E0
800,0,5,E0
801,1,5,E0
802,2,5,E0
803,3,5,E0
804,4,5,E0
805,5,5,E0
806,6,5,E0
807,7,5,E0
808,8,5,E0
809,9,5,E0
810,10,5,E0
811,11,5,E0
812,12,5,E0
813,13,5,E0
814,14,5,E0
815,15,5,E0
816,16,5,E0
817,17,5,E0
818,18,5,E0
819,19,5,E0
820,20,5,E0
821,21,5,E0
822,22,5,E0
823,23,5,E0
824,24,5,E0
825,25,5,E0
826,26,5,E0
827,27,5,E0
828,28,5,E0
829,29,5,E0
830,30,5,E0
831,31,5,E0
832,32,5,E0
833,33,5,E0
834,34,5,E0
835,35,5,E0
836,36,5,E0
837,37,5,E0
838,38,5,E0
839,39,5,E0
840,40,5,E0
841,41,5,E0
842,42,5,E0
843,43,5,E0
844,44,5,E0
845,45,5,E0
846,46,5,E0
847,47,5,E0
848,48,5,E0
849,49,5,E0
850,50,5,E0
851,51,5,E0
852,52,5,E0
853,53,5,E0
854,54,5,E0
855,55,5,E0
856,56,5,E0
857,57,5,E0
858,58,5,E0
859,59,5,E0
860,60,5,E0
861,61,5,E0
862,62,5,E0
863,63,5,E0
864,64,5,E0
865,65,5,E0
866,66,5,E0
867,67,5,E0
868,68,5,E0
869,69,5,E0
870,70,5,E0
871,71,5,E0
872,72,5,E0
873,73,5,E0
874,74,5,E0
875,75,5,E0
876,76,5,E0
877,77,5,E0
878,78,5,E0
879,79,5,E0
880,80,5,E0
881,81,5,E0
882,82,5,E0
883,83,5,E0
884,84,5,E0
885,85,5,E0
886,86,5,E0
887,87,5,E0
888,88,5,E0
889,89,5,E0
890,90,5,E0
891,91,5,E0
892,92,5,E0
893,93,5,E0
894,94,5,E0
895,95,5,E0
896,96,5,E0
897,97,5,E0
898,98,5,E0
899,99,5,E0
900,100,5,E0
901,101,5,E0
902,102,5,E0
903,103,5,E0
904,104,5,E0
905,105,5,E0
906,106,5,E0
907,107,5,E0
908,108,5,E0
909,109,5,E0
910,110,5,E0
911,111,5,E0
912,112,5,E0
913,113,5,E0
914,114,5,E0
915,115,5,E0
916,116,5,E0
917,117,5,E0
918,118,5,E0
919,119,5,E0
920,120,5,E0
921,121,5,E0
922,122,5,E0
923,123,5,E0
924,124,5,E0
925,125,5,E0
926,126,5,E0
927,127,5,E0
928,128,5,E0
929,129,5,E0
930,130,5,E0
931,131,5,E0
932,132,5,E0
933,133,5,E0
934,134,5,E0
935,135,5,E0
936,136,5,E0
937,137,5,E0
938,138,5,E0
939,139,5,E0
940,140,5,E0
941,141,5,E0
942,142,5,E0
943,143,5,E0
944,144,5,E0
945,145,5,E0
946,146,5,E0
947,147,5,E0
948,148,5,E0
949,149,5,E0
950,150,5,E0
951,151,5,E0
952,152,5,E0
953,153,5,E0
954,154,5,E0
955,155,5,E0
956,156,5,E0
957,157,5,E0
958,158,5,E0
959,159,5,E0
960,0,6,E0
961,1,6,E0
962,2,6,E0
963,3,6,E0
964,4,6,E0
965,5,6,E0
966,6,6,E0
967,7,6,E0
968,8,6,E0
969,9,6,E0
970,10,6,E0
971,11,6,E0
972,12,6,E0
973,13,6,E0
974,14,6,E0
975,15,6,E0
976,16,6,E0
977,17,6,E0
978,18,6,E0
979,19,6,E0
980,20,6,E0
981,21,6,E0
982,22,6,E0
983,23,6,E0
984,24,6,E0
985,25,6,E0
986,26,6,E0
987,27,6,E0
988,28,6,E0
989,29,6,E0
990,30,6,E0
991,31,6,E0
992,32,6,E0
993,33,6,E0
994,34,6,E0
995,35,6,E0
996,36,6,E0
997,37,6,E0
998,38,6,E0
999,39,6,E0
1000,40,6,E0
1001,41,6,E0
1002,42,6,E0
1003,43,6,E0
1004,44,6,E0
1005,45,6,E0
1006,46,6,E0
1007,47,6,E0
1008,48,6,E0
1009,49,6,E0
1010,50,6,E0
1011,51,6,E0
1012,52,6,E0
1013,53,6,E0
1014,54,6,E0
1015,55,6,E0
1016,56,6,E0
1017,57,6,E0
1018,58,6,E0
1019,59,6,E0
1020,60,6,E0
1021,61,6,E0
1022,62,6,E0
1023,63,6,E0
1024,64,6,E0
1025,65,6,E0
1026,66,6,E0
1027,67,6,E0
1028,68,6,E0
1029,69,6,E0
1030,70,6,E0
1031,71,6,E0
1032,72,6,E0
1033,73,6,E0
1034,74,6,E0
1035,75,6,E0
1036,76,6,E0
1037,77,6,E0
1038,78,6,E0
1039,79,6,E0
1040,80,6,E0
1041,81,6,E0
1042,82,6,E0
1043,83,6,E0
1044,84,6,E0
1045,85,6,E0
1046,86,6,E0
1047,87,6,E0
1048,88,6,E0
1049,89,6,E0
1050,90,6,E0
1051,91,6,E0
1052,92,6,E0
1053,93,6,E0
1054,94,6,E0
1055,95,6,E0
1056,96,6,E0
1057,97,6,E0
1058,98,6,E0
1059,99,6,E0
1060,100,6,E0
1061,101,6,E0
1062,102,6,E0
1063,103,6,E0
1064,104,6,E0
1065,105,6,E0
1066,106,6,E0
1067,107,6,E0
1068,108,6,E0
1069,109,6,E0
1070,110,6,E0
1071,111,6,E0
1072,112,6,E0
1073,113,6,E0
1074,114,6,E0
1075,115,6,E0
1076,116,6,E0
1077,117,6,E0
1078,118,6,E0
1079,119,6,E0
1080,120,6,E0
1081,121,6,E0
1082,122,6,E0
1083,123,6,E0
1084,124,6,E0
1085,125,6,E0
1086,126,6,E0
1087,127,6,E0
1088,128,6,E0
1089,129,6,E0
1090,130,6,E0
1091,131,6,E0
1092,132,6,E0
1093,133,6,E0
1094,134,6,E0
1095,135,6,E0
1096,136,6,E0
1097,137,6,E0
1098,138,6,E0
1099,139,6,E0
1100,140,6,E0
1101,141,6,E0
1102,142,6,E0
1103,143,6,E0
1104,144,6,E0
1105,145,6,E0
1106,146,6,E0
1107,147,6,E0
1108,148,6,E0
1109,149,6,E0
1110,150,6,E0
1111,151,6,E0
1112,152,6,E0
1113,153,6,E0
1114,154,6,E0
1115,155,6,E0
1116,156,6,E0
1117,157,6,E0
1118,158,6,E0
1119,159,6,E0
1120,0,7,E0
1121,1,7,E0
1122,2,7,E0
1123,3,7,E0
1124,4,7,E0
1125,5,7,E0
1126,6,7,E0
1127,7,7,E0
1128,8,7,E0
1129,9,7,E0
1130,10,7,E0
1131,11,7,E0
1132,12,7,E0
1133,13,7,E0
1134,14,7,E0
1135,15,7,E0
1136,16,7,E0
1137,17,7,E0
1138,18,7,E0
1139,19,7,E0
1140,20,7,E0
1141,21,7,E0
1142,22,7,E0
1143,23,7,E0
1144,24,7,E0
1145,25,7,E0
1146,26,7,E0
1147,27,7,E0
1148,28,7,E0
1149,29,7,E0
1150,30,7,E0
1151,31,7,E0
1152,32,7,E0
1153,33,7,E0
1154,34,7,E0
1155,35,7,E0
1156,36,7,E0
1157,37,7,E0
1158,38,7,E0
1159,39,7,E0
1160,40,7,E0
1161,41,7,E0
1162,42,7,E0
1163,43,7,E0
1164,44,7,E0
1165,45,7,E0
1166,46,7,E0
1167,47,7,E0
1168,48,7,E0
1169,49,7,E0
1170,50,7,E0
1171,51,7,E0
1172,52,7,E0
1173,53,7,E0
1174,54,7,E0
1175,55,7,E0
1176,56,7,E0
1177,57,7,E0
1178,58,7,E0
1179,59,7,E0
1180,60,7,E0
1181,61,7,E0
1182,62,7,E0
1183,63,7,E0
1184,64,7,E0
1185,65,7,E0
1186,66,7,E0
1187,67,7,E0
1188,68,7,E0
1189,69,7,E0
1190,70,7,E0
1191,71,7,E0
1192,72,7,E0
1193,73,7,E0
1194,74,7,E0
1195,75,7,E0
1196,76,7,E0
1197,77,7,E0
1198,78,7,E0
1199,79,7,E0
1200,80,7,E0
1201,81,7,E0
1202,82,7,E0
1203,83,7,E0
1204,84,7,E0
1205,85,7,E0
1206,86,7,E0
1207,87,7,E0
1208,88,7,E0
1209,89,7,E0
1210,90,7,E0
1211,91,7,E0
1212,92,7,E0
1213,93,7,E0
1214,94,7,E0
1215,95,7,E0
1216,96,7,E0
1217,97,7,E0
1218,98,7,E0
1219,99,7,E0
1220,100,7,E0
1221,101,7,E0
1222,102,7,E0
1223,103,7,E0
1224,104,7,E0
1225,105,7,E0
1226,106,7,E0
1227,107,7,E0
1228,108,7,E0
1229,109,7,E0
1230,110,7,E0
1231,111,7,E0
1232,112,7,E0
1233,113,7,E0
1234,114,7,E0
1235,115,7,E0
1236,116,7,E0
1237,117,7,E0
1238,118,7,E0
1239,119,7,E0
1240,120,7,E0
1241,121,7,E0
1242,122,7,E0
1243,123,7,E0
1244,124,7,E0
1245,125,7,E0
1246,126,7,E0
1247,127,7,E0
1248,128,7,E0
1249,129,7,E0
1250,130,7,E0
1251,131,7,E0
1252,132,7,E0
1253,133,7,E0
1254,134,7,E0
1255,135,7,E0
1256,136,7,E0
1257,137,7,E0
1258,138,7,E0
1259,139,7,E0
1260,140,7,E0
1261,141,7,E0
1262,142,7,E0
1263,143,7,E0
1264,144,7,E0
1265,145,7,E0
1266,146,7,E0
1267,147,7,E0
1268,148,7,E0
1269,149,7,E0
1270,150,7,E0
1271,151,7,E0
1272,152,7,E0
1273,153,7,E0
1274,154,7,E0
1275,155,7,E0
1276,156,7,E0
1277,157,7,E0
1278,158,7,E0
1279,159,7,E0
1280,0,8,E0
1281,1,8,E0
1282,2,8,E0
1283,3,8,E0
1284,4,8,E0
1285,5,8,E0
1286,6,8,E0
1287,7,8,E0
1288,8,8,E0
1289,9,8,E0
1290,10,8,E0
1291,11,8,E0
1292,12,8,E0
1293,13,8,E0
1294,14,8,E0
1295,15,8,E0
1296,16,8,E0
1297,17,8,E0
1298,18,8,E0
1299,19,8,E0
1300,20,8,E0
1301,21,8,E0
1302,22,8,E0
1303,23,8,E0
1304,24,8,E0
1305,25,8,E0
1306,26,8,E0
1307,27,8,E0
1308,28,8,E0
1309,29,8,E0
1310,30,8,E0
1311,31,8,E0
1312,32,8,E0
1313,33,8,E0
1314,34,8,E0
1315,35,8,E0
1316,36,8,E0
1317,37,8,E0
1318,38,8,E0
1319,39,8,E0
1320,40,8,E0
1321,41,8,E0
1322,42,8,E0
1323,43,8,E0
1324,44,8,E0
1325,45,8,E0
1326,46,8,E0
1327,47,8,E0
1328,48,8,E0
1329,49,8,E0
1330,50,8,E0
1331,51,8,E0
1332,52,8,E0
1333,53,8,E0
1334,54,8,E0
1335,55,8,E0
1336,56,8,E0
1337,57,8,E0
1338,58,8,E0
1339,59,8,E0
1340,60,8,E0
1341,61,8,E0
1342,62,8,E0
1343,63,8,E0
1344,64,8,E0
1345,65,8,E0
1346,66,8,E0
1347,67,8,E0
1348,68,8,E0
1349,69,8,E0
1350,70,8,E0
1351,71,8,E0
1352,72,8,E0
1353,73,8,E0
1354,74,8,E0
1355,75,8,E0
1356,76,8,E0
1357,77,8,E0
1358,78,8,E0
1359,79,8,E0
1360,80,8,E0
1361,81,8,E0
1362,82,8,E0
1363,83,8,E0
1364,84,8,E0
1365,85,8,E0
1366,86,8,E0
1367,87,8,E0
1368,88,8,E0
1369,89,8,E0
1370,90,8,E0
1371,91,8,E0
1372,92,8,E0
1373,93,8,E0
1374,94,8,E0
1375,95,8,E0
1376,96,8,E0
1377,97,8,E0
1378,98,8,E0
1379,99,8,E0
1380,100,8,E0
1381,101,8,E0
1382,102,8,E0
1383,103,8,E0
1384,104,8,E0
1385,105,8,E0
1386,106,8,E0
1387,107,8,E0
1388,108,8,E0
1389,109,8,E0
1390,110,8,E0
1391,111,8,E0
1392,112,8,E0
1393,113,8,E0
1394,114,8,E0
1395,115,8,E0
1396,116,8,E0
1397,117,8,E0
1398,118,8,E0
1399,119,8,E0
1400,120,8,E0
1401,121,8,E0
1402,122,8,E0
1403,123,8,E0
1404,124,8,E0
1405,125,8,E0
1406,126,8,E0
1407,127,8,E0
1408,128,8,E0
1409,129,8,E0
1410,130,8,E0
1411,131,8,E0
1412,132,8,E0
1413,133,8,E0
1414,134,8,E0
1415,135,8,E0
1416,136,8,E0
1417,137,8,E0
1418,138,8,E0
1419,139,8,E0
1420,140,8,E0
1421,141,8,E0
1422,142,8,E0
1423,143,8,E0
1424,144,8,E0
1425,145,8,E0
1426,146,8,E0
1427,147,8,E0
1428,148,8,E0
1429,149,8,E0
1430,150,8,E0
1431,151,8,E0
1432,152,8,E0
1433,153,8,E0
1434,154,8,E0
1435,155,8,E0
1436,156,8,E0
1437,157,8,E0
1438,158,8,E0
1439,159,8,E0
1440,0,9,E0
1441,1,9,E0
1442,2,9,E0
1443,3,9,E0
1444,4,9,E0
1445,5,9,E0
1446,6,9,E0
1447,7,9,E0
1448,8,9,E0
1449,9,9,E0
1450,10,9,E0
1451,11,9,E0
1452,12,9,E0
1453,13,9,E0
1454,14,9,E0
1455,15,9,E0
1456,16,9,E0
1457,17,9,E0
1458,18,9,E0
1459,19,9,E0
1460,20,9,E0
1461,21,9,E0
1462,22,9,E0
1463,23,9,E0
1464,24,9,E0
1465,25,9,E0
1466,26,9,E0
1467,27,9,E0
1468,28,9,E0
1469,29,9,E0
1470,30,9,E0
1471,31,9,E0
1472,32,9,E0
1473,33,9,E0
1474,34,9,E0
1475,35,9,E0
1476,36,9,E0
1477,37,9,E0
1478,38,9,E0
1479,39,9,E0
1480,40,9,E0
1481,41,9,E0
1482,42,9,E0
1483,43,9,E0
1484,44,9,E0
1485,45,9,E0
1486,46,9,E0
1487,47,9,E0
1488,48,9,E0
1489,49,9,E0
1490,50,9,E0
1491,51,9,E0
1492,52,9,E0
1493,53,9,E0
1494,54,9,E0
1495,55,9,E0
1496,56,9,E0
1497,57,9,E0
1498,58,9,E0
1499,59,9,E0
1500,60,9,E0
1501,61,9,E0
1502,62,9,E0
1503,63,9,E0
1504,64,9,E0
1505,65,9,E0
1506,66,9,E0
1507,67,9,E0
1508,68,9,E0
1509,69,9,E0
1510,70,9,E0
1511,71,9,E0
1512,72,9,E0
1513,73,9,E0
1514,74,9,E0
1515,75,9,E0
1516,76,9,E0
1517,77,9,E0
1518,78,9,E0
1519,79,9,E0
1520,80,9,E0
1521,81,9,E0
1522,82,9,E0
1523,83,9,E0
1524,84,9,E0
1525,85,9,E0
1526,86,9,E0
1527,87,9,E0
1528,88,9,E0
1529,89,9,E0
1530,90,9,E0
1531,91,9,E0
1532,92,9,E0
1533,93,9,E0
1534,94,9,E0
1535,95,9,E0
1536,96,9,E0
1537,97,9,E0
1538,98,9,E0
1539,99,9,E0
1540,100,9,E0
